Date,Open,High,Low,Close,Volume,Adj Close
2011-03-29,2310.31,2345.24,2310.31,2345.06,295200,2345.06
2011-03-28,2325.18,2328.81,2310.27,2310.31,291000,2310.31
2011-03-25,2320.74,2335.41,2318.06,2325.18,323000,2325.18
2011-03-24,2333.34,2340.34,2320.53,2320.71,375700,2320.71
2011-03-23,2318.38,2333.79,2305.08,2333.34,389000,2333.34
2011-03-22,2311.76,2318.58,2305.17,2318.37,312400,2318.37
2011-03-21,2272.34,2312.04,2272.34,2311.76,337600,2311.76
2011-03-18,2266.81,2289.61,2266.81,2272.34,660600,2272.34
2011-03-17,2219.76,2270.05,2219.76,2266.81,344300,2266.81
2011-03-16,2244.60,2260.66,2202.30,2219.75,453500,2219.75
2011-03-15,2215.17,2248.28,2193.46,2244.61,501400,2244.61
2011-03-14,2306.64,2306.64,2271.69,2287.36,394700,2287.36
2011-03-11,2300.84,2312.76,2273.73,2306.64,348700,2306.64
2011-03-10,2362.18,2362.18,2299.44,2300.83,431200,2300.83
2011-03-09,2395.27,2397.97,2358.32,2362.18,393100,2362.18
2011-03-08,2402.07,2403.58,2375.26,2395.25,403800,2395.25
2011-03-07,2419.74,2438.62,2397.07,2402.07,485300,2402.07
2011-03-04,2407.69,2420.83,2404.08,2419.74,399000,2419.74
2011-03-03,2395.37,2413.13,2392.35,2407.69,347100,2407.69
2011-03-02,2380.34,2398.38,2380.34,2395.37,412500,2395.37
2011-03-01,2381.29,2394.82,2375.36,2380.34,405800,2380.34
2011-02-28,2358.78,2384.94,2358.78,2381.29,356300,2381.29
2011-02-25,2319.17,2358.78,2319.17,2358.78,381200,2358.78
2011-02-24,2337.82,2346.43,2313.26,2319.17,418300,2319.17
2011-02-23,2325.26,2350.67,2322.96,2337.82,416100,2337.82
2011-02-22,2346.81,2361.02,2324.03,2325.26,442700,2325.26
2011-02-18,2332.96,2348.93,2332.96,2346.82,395900,2346.82
2011-02-17,2307.63,2332.96,2307.63,2332.96,376500,2332.96
2011-02-16,2292.97,2308.03,2286.62,2307.63,354800,2307.63
2011-02-15,2275.87,2295.36,2275.87,2292.97,352000,2292.97
2011-02-14,2266.46,2280.04,2265.13,2275.87,297300,2275.87
2011-02-11,2258.20,2270.26,2243.19,2266.46,371300,2266.46
2011-02-10,2255.91,2259.25,2235.62,2258.19,411300,2258.19
2011-02-09,2267.75,2268.74,2249.87,2255.91,373000,2255.91
2011-02-08,2273.48,2273.48,2258.53,2267.74,343100,2267.74
2011-02-07,2255.97,2286.37,2255.97,2273.48,344200,2273.48
2011-02-04,2265.04,2273.19,2249.65,2256.45,353800,2256.45
2011-02-03,2222.35,2265.17,2222.35,2265.04,364200,2265.04
2011-02-02,2201.28,2225.26,2201.28,2222.37,314700,2222.37
2011-02-01,2172.04,2203.62,2172.04,2201.28,373900,2201.28
2011-01-31,2140.29,2172.06,2138.99,2172.03,365700,2172.03
2011-01-28,2166.43,2166.43,2134.99,2140.29,426000,2140.29
2011-01-27,2174.86,2181.49,2159.75,2166.43,360100,2166.43
2011-01-26,2142.23,2174.93,2142.23,2174.86,381800,2174.86
2011-01-25,2157.62,2157.62,2121.43,2142.23,357500,2142.23
2011-01-24,2125.88,2168.09,2125.88,2157.62,339200,2157.62
2011-01-21,2134.80,2139.31,2124.65,2125.88,345100,2125.88
2011-01-20,2164.35,2164.35,2114.76,2134.80,430800,2134.80
2011-01-19,2193.15,2199.04,2159.68,2164.35,371400,2164.35
2011-01-18,2185.52,2197.69,2185.52,2193.15,409400,2193.15
2011-01-14,2167.77,2186.56,2164.03,2185.52,359100,2185.52
2011-01-13,2203.38,2203.38,2163.80,2167.77,349700,2167.77
2011-01-12,2187.87,2204.63,2187.87,2203.38,341600,2203.38
2011-01-11,2158.50,2188.49,2158.50,2187.86,378700,2187.86
2011-01-10,2150.58,2158.73,2144.89,2158.50,363200,2158.50
2011-01-07,2172.91,2172.91,2140.32,2150.58,409900,2150.58
2011-01-06,2200.51,2200.51,2169.62,2172.91,390600,2172.91
2011-01-05,2198.58,2201.84,2180.80,2200.51,363800,2200.51
2011-01-04,2217.62,2225.48,2185.40,2198.58,450800,2198.58
2011-01-03,2208.38,2222.15,2207.80,2217.62,365300,2217.62
2010-12-31,2195.45,2213.58,2191.91,2208.38,250800,2208.38
2010-12-30,2201.03,2207.53,2191.91,2195.45,299900,2195.45
2010-12-29,2190.83,2205.30,2190.83,2201.03,290200,2201.03
2010-12-28,2175.30,2192.79,2175.30,2190.83,254200,2190.83
2010-12-27,2170.18,2177.25,2163.20,2175.32,198700,2175.32
2010-12-23,2163.71,2174.91,2163.59,2170.18,239400,2170.18
2010-12-22,2164.28,2169.31,2161.63,2163.71,272800,2163.71
2010-12-21,2141.34,2164.47,2141.34,2164.28,265800,2164.28
2010-12-20,2133.94,2143.35,2125.94,2141.34,298100,2141.34
2010-12-17,2119.05,2137.11,2114.95,2133.94,507200,2133.94
2010-12-16,2110.04,2121.01,2107.35,2119.05,287900,2119.05
2010-12-15,2130.03,2130.03,2105.90,2110.04,325600,2110.04
2010-12-14,2123.42,2136.05,2114.54,2130.03,329400,2130.03
2010-12-13,2118.20,2135.36,2118.20,2123.42,341800,2123.42
2010-12-10,2099.73,2118.30,2097.59,2118.20,286000,2118.20
2010-12-09,2097.17,2107.53,2092.15,2099.76,300400,2099.76
2010-12-08,2101.58,2114.35,2090.74,2097.19,316600,2097.19
2010-12-07,2106.17,2124.65,2099.96,2101.58,333400,2101.58
2010-12-06,2105.14,2108.50,2096.19,2106.17,279900,2106.17
2010-12-03,2091.51,2106.13,2091.51,2105.14,274200,2105.14
2010-12-02,2081.11,2097.49,2079.33,2091.51,281500,2091.51
2010-12-01,2057.01,2085.85,2057.01,2081.11,311400,2081.11
2010-11-30,2060.87,2062.60,2044.55,2057.01,430500,2057.01
2010-11-29,2074.86,2074.86,2042.20,2060.87,280400,2060.87
2010-11-26,2089.63,2089.63,2068.89,2074.86,132800,2074.86
2010-11-24,2089.63,2089.63,2089.63,2089.63,246700,2089.63
2010-11-23,2100.63,2100.63,2065.29,2072.94,276400,2072.94
2010-11-22,2104.49,2104.49,2080.77,2100.62,271200,2100.62
2010-11-19,2090.75,2104.63,2074.48,2104.49,294200,2104.49
2010-11-18,2054.80,2096.65,2054.80,2090.75,298900,2090.75
2010-11-17,2051.51,2054.80,2045.17,2054.80,261600,2054.80
2010-11-16,2093.36,2093.36,2035.31,2051.51,364300,2051.51
2010-11-15,2111.53,2117.02,2092.41,2093.40,267200,2093.40
2010-11-12,2133.51,2133.51,2092.62,2107.39,322100,2107.39
2010-11-11,2141.51,2141.51,2121.99,2133.51,343100,2133.51
2010-11-10,2129.78,2141.51,2113.41,2141.51,312000,2141.51
2010-11-09,2163.60,2177.58,2123.13,2129.78,384900,2129.78
2010-11-08,2153.36,2165.16,2142.37,2163.60,343400,2163.60
2010-11-05,2152.28,2160.34,2148.39,2153.36,297700,2153.36
2010-11-04,2119.59,2154.77,2119.59,2152.28,381900,2152.28
2010-11-03,2111.81,2119.86,2095.77,2119.59,317100,2119.59
2010-11-02,2086.15,2117.13,2086.15,2111.81,260000,2111.81
2010-11-01,2083.89,2099.12,2079.11,2086.15,285200,2086.15
2010-10-29,2074.87,2084.83,2070.83,2083.89,279400,2083.89
2010-10-28,2063.74,2078.97,2062.53,2074.87,307900,2074.87
2010-10-27,2084.42,2084.42,2045.96,2063.74,268300,2063.74
2010-10-26,2081.08,2091.20,2072.60,2084.42,264700,2084.42
2010-10-25,2063.16,2090.12,2063.16,2081.08,252900,2081.08
2010-10-22,2070.34,2070.34,2056.30,2063.16,257500,2063.16
2010-10-21,2086.47,2093.01,2056.65,2070.33,294100,2070.33
2010-10-20,2060.87,2090.57,2060.87,2086.47,285000,2086.47
2010-10-19,2105.99,2105.99,2052.85,2060.87,346800,2060.87
2010-10-18,2100.63,2108.42,2087.56,2105.99,299000,2105.99
2010-10-15,2105.24,2118.77,2093.97,2100.63,395000,2100.63
2010-10-14,2110.56,2117.14,2098.16,2105.24,299300,2105.24
2010-10-13,2087.14,2115.45,2087.14,2110.56,328800,2110.56
2010-10-12,2080.52,2087.48,2068.32,2087.14,277900,2087.14
2010-10-11,2071.15,2110.20,2071.15,2080.52,256100,2080.52
2010-10-08,2046.32,2072.84,2046.32,2071.14,257500,2071.14
2010-10-07,2058.07,2067.91,2036.53,2046.32,287200,2046.32
2010-10-06,2059.44,2068.39,2054.97,2058.11,280200,2058.11
2010-10-05,2020.29,2061.16,2020.29,2059.44,297000,2059.44
2010-10-04,2035.06,2035.06,2011.21,2020.29,271100,2020.29
2010-10-01,2021.88,2107.44,2021.88,2035.06,280000,2035.06
2010-09-30,2021.38,2040.93,2011.83,2021.88,322100,2021.88
2010-09-29,2025.18,2028.40,2016.63,2021.37,275400,2021.37
2010-09-28,2018.11,2027.53,1992.77,2025.18,296700,2025.18
2010-09-27,2029.93,2029.93,2018.11,2018.11,233700,2018.11
2010-09-24,1995.64,2031.93,1995.64,2030.09,240800,2030.09
2010-09-23,1997.78,2008.58,1984.93,1995.64,260400,1995.64
2010-09-22,2004.74,2018.70,1993.33,1997.78,249300,1997.78
2010-09-21,2007.36,2012.13,1990.82,2004.75,277200,2004.75
2010-09-20,1988.96,2009.06,1988.96,2007.36,260100,2007.36
2010-09-17,1987.14,1999.24,1981.55,1988.96,449200,1988.96
2010-09-16,1990.37,1992.64,1981.92,1987.14,223500,1987.14
2010-09-15,1979.18,1992.78,1969.78,1990.38,232100,1990.38
2010-09-14,1977.37,1990.95,1973.95,1979.18,264300,1979.18
2010-09-13,1966.64,1982.32,1966.64,1977.37,245500,1977.37
2010-09-10,1949.17,1968.58,1949.17,1966.64,203900,1966.64
2010-09-09,1948.90,1961.04,1943.66,1949.17,220400,1949.17
2010-09-08,1933.01,1958.95,1933.01,1948.90,243800,1948.90
2010-09-07,1949.37,1949.37,1930.64,1933.01,213400,1933.01
2010-09-03,1933.53,1949.66,1932.61,1949.37,195800,1949.37
2010-09-02,1922.41,1933.63,1915.44,1933.53,186700,1933.53
2010-09-01,1877.29,1928.13,1877.29,1922.41,238200,1922.41
2010-08-31,1880.13,1886.85,1867.96,1877.30,288300,1877.30
2010-08-30,1893.74,1900.90,1879.50,1880.13,204300,1880.13
2010-08-27,1861.82,1894.94,1856.16,1893.74,277500,1893.74
2010-08-26,1855.84,1881.74,1855.84,1861.81,221100,1861.81
2010-08-25,1846.82,1858.74,1830.65,1855.84,243300,1855.84
2010-08-24,1858.72,1863.56,1839.53,1846.82,259300,1846.82
2010-08-23,1864.60,1878.33,1858.62,1858.69,181600,1858.69
2010-08-20,1875.94,1875.94,1850.59,1864.60,217600,1864.60
2010-08-19,1914.05,1914.05,1871.50,1875.94,228600,1875.94
2010-08-18,1927.76,1927.76,1904.35,1914.05,204400,1914.05
2010-08-17,1910.88,1930.86,1910.88,1927.76,196100,1927.76
2010-08-16,1896.92,1913.83,1893.43,1910.87,181200,1910.87
2010-08-13,1890.95,1906.05,1890.95,1896.92,204100,1896.92
2010-08-12,1882.99,1892.55,1875.98,1890.95,206400,1890.95
2010-08-11,1929.96,1929.96,1881.10,1882.98,230000,1882.98
2010-08-10,1944.53,1944.53,1909.09,1929.96,225100,1929.96
2010-08-09,1937.36,1946.42,1937.36,1944.53,158400,1944.53
2010-08-06,1939.21,1942.05,1923.33,1937.36,195700,1937.36
2010-08-05,1952.49,1953.06,1932.98,1939.21,189400,1939.21
2010-08-04,1934.17,1954.18,1934.17,1952.49,226300,1952.49
2010-08-03,1922.24,1942.13,1922.24,1934.17,174700,1934.17
2010-08-02,1894.43,1924.66,1894.43,1922.24,196300,1922.24
2010-07-30,1886.92,1901.22,1875.17,1894.41,212800,1894.41
2010-07-29,1899.57,1909.31,1875.00,1886.92,217000,1886.92
2010-07-28,1916.10,1916.10,1895.76,1899.57,214000,1899.57
2010-07-27,1923.92,1932.75,1904.89,1916.11,246500,1916.11
2010-07-26,1908.62,1925.62,1908.62,1923.91,169200,1923.91
2010-07-23,1886.74,1909.38,1880.50,1908.62,198200,1908.62
2010-07-22,1846.17,1887.65,1846.17,1886.74,200900,1886.74
2010-07-21,1870.39,1874.53,1838.29,1846.17,208100,1846.17
2010-07-20,1852.23,1870.62,1833.74,1870.39,175200,1870.39
2010-07-19,1858.72,1860.20,1836.94,1852.23,125600,1852.23
2010-07-16,1902.70,1902.70,1856.09,1858.72,141800,1858.72
2010-07-15,1883.08,1903.14,1872.96,1902.70,114500,1902.70
2010-07-14,1887.00,1890.41,1875.00,1883.08,110100,1883.08
2010-07-13,1846.87,1892.75,1846.87,1887.00,130700,1887.00
2010-07-12,1848.38,1850.82,1837.74,1846.87,95600,1846.87
2010-07-09,1838.86,1849.01,1837.67,1848.36,91300,1848.36
2010-07-08,1826.84,1840.97,1826.84,1838.86,113300,1838.86
2010-07-07,1799.47,1827.22,1798.17,1826.83,124800,1826.83
2010-07-06,1798.57,1825.83,1789.54,1799.47,124100,1799.47
2010-07-02,1795.17,1812.68,1791.61,1798.57,108900,1798.57
2010-07-01,1795.63,1804.19,1770.05,1795.18,143500,1795.18
2010-06-30,1805.16,1817.43,1794.06,1795.63,137600,1795.63
2010-06-29,1858.60,1858.60,1797.70,1805.16,164400,1805.16
2010-06-28,1862.12,1871.98,1855.45,1858.60,151300,1858.60
2010-06-25,1840.04,1867.92,1840.04,1862.12,2023500,1862.12
2010-06-24,1860.25,1860.25,1836.16,1840.04,122600,1840.04
2010-06-23,1858.72,1869.64,1850.58,1860.27,117200,1860.27
2010-06-22,1875.10,1888.07,1857.94,1858.72,125300,1858.72
2010-06-21,1883.70,1905.57,1867.13,1875.10,128300,1875.10
2010-06-18,1894.47,1894.47,1879.36,1883.70,298100,1883.70
2010-06-17,1886.92,1894.58,1875.49,1894.47,112200,1894.47
2010-06-16,1881.81,1888.52,1871.79,1886.92,112200,1886.92
2010-06-15,1849.98,1883.75,1849.98,1881.81,126000,1881.81
2010-06-14,1842.79,1873.84,1842.79,1849.98,125500,1849.98
2010-06-11,1844.17,1844.17,1824.57,1842.79,126100,1842.79
2010-06-10,1800.34,1844.83,1800.34,1844.17,110200,1844.17
2010-06-09,1805.39,1826.24,1794.06,1800.34,107900,1800.34
2010-06-08,1783.02,1805.84,1777.93,1805.39,118800,1805.39
2010-06-07,1788.73,1805.75,1780.46,1783.02,139600,1783.02
2010-06-04,1830.91,1830.91,1785.15,1789.51,126500,1789.51
2010-06-03,1831.52,1843.34,1815.74,1830.90,107900,1830.90
2010-06-02,1790.65,1831.58,1790.65,1831.52,112200,1831.52
2010-06-01,1780.21,1819.03,1780.21,1790.65,128100,1790.65
2010-05-28,1797.95,1803.87,1772.65,1780.19,122900,1780.19
2010-05-27,1731.50,1798.86,1731.50,1797.95,134100,1797.95
2010-05-26,1724.32,1767.42,1724.32,1731.50,218300,1731.50
2010-05-25,1732.99,1732.99,1689.19,1724.31,155800,1724.31
2010-05-24,1743.94,1755.47,1732.57,1732.99,124400,1732.99
2010-05-21,1721.84,1747.80,1693.95,1743.94,201600,1743.94
2010-05-20,1787.81,1787.81,1717.71,1721.84,198400,1721.84
2010-05-19,1804.45,1804.45,1760.41,1787.81,196100,1787.81
2010-05-18,1832.22,1842.99,1793.53,1804.45,153000,1804.45
2010-05-17,1848.70,1850.79,1802.83,1832.22,147500,1832.22
2010-05-14,1884.92,1884.92,1832.36,1848.70,151300,1848.70
2010-05-13,1901.28,1901.28,1876.45,1884.91,166700,1884.91
2010-05-12,1881.25,1904.62,1881.25,1901.18,208400,1901.18
2010-05-11,1866.22,1890.49,1847.84,1881.25,202400,1881.25
2010-05-10,1792.75,1869.19,1792.75,1866.22,172500,1866.22
2010-05-07,1811.80,1817.29,1769.22,1792.36,200000,1792.36
2010-05-06,1864.97,1864.97,1736.03,1811.80,271000,1811.80
2010-05-05,1895.45,1895.45,1859.66,1864.97,176900,1864.97
2010-05-04,1927.91,1927.91,1890.91,1895.45,180800,1895.45
2010-05-03,1927.65,1939.57,1927.33,1927.91,171500,1927.91
2010-04-30,1956.02,1956.02,1921.81,1927.65,198300,1927.65
2010-04-29,1939.59,1956.20,1939.59,1956.03,172500,1956.03
2010-04-28,1943.10,1943.10,1928.67,1939.59,155200,1939.59
2010-04-27,1987.68,1987.68,1941.08,1943.10,169200,1943.10
2010-04-26,1982.11,1994.20,1982.11,1987.68,151600,1987.68
2010-04-23,1963.57,1984.04,1957.12,1982.28,179500,1982.28
2010-04-22,1951.46,1963.81,1932.63,1963.57,151000,1963.57
2010-04-21,1964.53,1966.50,1946.87,1951.46,170800,1951.46
2010-04-20,1936.96,1965.81,1936.96,1964.53,155800,1964.53
2010-04-19,1935.76,1937.19,1916.20,1936.96,175400,1936.96
2010-04-16,1964.29,1964.29,1925.35,1935.76,221900,1935.76
2010-04-15,1981.84,1981.84,1961.54,1964.29,180500,1964.29
2010-04-14,1974.01,1981.99,1974.01,1981.84,216500,1981.84
2010-04-13,1980.05,1980.12,1957.14,1974.01,205900,1974.01
2010-04-12,1966.64,1984.72,1966.64,1980.05,251300,1980.05
2010-04-09,1951.43,1967.93,1951.43,1966.64,204700,1966.64
2010-04-08,1956.42,1956.42,1930.27,1951.43,170200,1951.43
2010-04-07,1960.87,1965.26,1950.64,1956.42,224100,1956.42
2010-04-06,1969.57,1969.57,1954.21,1960.87,192800,1960.87
2010-04-05,1944.69,1971.20,1944.69,1969.62,202500,1969.62
2010-04-01,1906.98,1947.02,1906.98,1944.69,148000,1944.69
2010-03-31,1901.78,1910.31,1901.78,1906.98,164400,1906.98
2010-03-30,1891.91,1907.57,1891.91,1901.78,165900,1901.78
2010-03-29,1876.14,1896.85,1876.14,1891.91,138000,1891.91
2010-03-26,1867.07,1881.54,1867.07,1876.14,135400,1876.14
2010-03-25,1875.76,1889.21,1867.06,1867.07,179900,1867.07
2010-03-24,1897.03,1897.03,1867.90,1875.44,162400,1875.44
2010-03-23,1889.38,1896.10,1879.64,1896.10,154500,1896.10
2010-03-22,1876.13,2635.20,1866.20,1889.38,136700,1889.38
2010-03-19,1907.52,1907.52,1869.79,1876.13,240100,1876.13
2010-03-18,1907.11,1914.45,1902.15,1907.52,126100,1907.52
2010-03-17,1900.13,1916.29,1900.13,1907.11,149700,1907.11
2010-03-16,1881.87,1900.94,1881.87,1900.08,157300,1900.08
2010-03-15,1896.66,1896.66,1870.45,1881.87,138800,1881.87
2010-03-12,1889.92,1898.54,1889.92,1896.66,192500,1896.66
2010-03-11,1881.91,1889.92,1874.13,1889.91,187800,1889.91
2010-03-10,1902.68,1902.75,1871.88,1881.91,185500,1881.91
2010-03-09,1916.90,1916.90,1896.26,1902.68,177200,1902.68
2010-03-08,1919.00,1925.54,1907.24,1916.90,163300,1916.90
2010-03-05,1902.72,1919.00,1899.88,1919.00,224800,1919.00
2010-03-04,1898.37,1908.08,1886.35,1902.72,159700,1902.72
2010-03-03,1884.91,1903.52,1884.91,1898.37,188000,1898.37
2010-03-02,1868.93,1886.21,1868.93,1884.91,184100,1884.91
2010-03-01,1845.71,1868.93,1845.71,1868.93,180100,1868.93
2010-02-26,1834.21,1849.84,1833.13,1845.71,140700,1845.71
2010-02-25,1852.93,1852.93,1807.49,1834.21,129000,1834.21
2010-02-24,1849.40,1861.63,1847.93,1852.93,115400,1852.93
2010-02-23,1863.37,1863.62,1842.60,1849.40,138800,1849.40
2010-02-22,1880.21,1884.22,1862.43,1863.38,136800,1863.38
2010-02-19,1869.38,1880.39,1863.30,1880.21,135200,1880.21
2010-02-18,1864.86,1871.02,1860.61,1869.38,143200,1869.38
2010-02-17,1857.24,1868.22,1855.06,1864.86,161200,1864.86
2010-02-16,1840.94,1859.86,1838.09,1857.24,159800,1857.24
2010-02-12,1833.91,1842.24,1823.77,1840.94,167700,1840.94
2010-02-11,1786.24,1835.31,1786.24,1833.91,131000,1833.91
2010-02-10,1793.37,1794.10,1770.93,1786.23,144600,1786.23
2010-02-09,1766.14,1796.83,1765.27,1793.37,142200,1793.37
2010-02-08,1769.58,1789.79,1765.29,1766.14,108100,1766.14
2010-02-05,1771.92,1771.92,1741.50,1769.58,163900,1769.58
2010-02-04,1820.32,1820.32,1770.47,1771.92,157500,1771.92
2010-02-03,1836.92,1836.92,1548.96,1820.32,136600,1820.32
2010-02-02,1813.39,1837.01,1808.57,1836.92,163400,1836.92
2010-02-01,1796.33,1813.42,1790.07,1813.39,150000,1813.39
2010-01-29,1800.96,1820.63,1788.18,1796.33,171100,1796.33
2010-01-28,1820.76,1827.52,1793.94,1800.96,129500,1800.96
2010-01-27,1814.93,1827.12,1811.61,1820.75,133800,1820.75
2010-01-26,1822.21,1828.47,1803.40,1814.93,134900,1814.93
2010-01-25,1820.31,1827.19,1818.72,1822.21,126100,1822.21
2010-01-22,1847.38,1847.38,1819.36,1820.31,187300,1820.31
2010-01-21,1881.82,1883.12,1842.47,1847.38,167000,1847.38
2010-01-20,1907.95,1907.95,1873.25,1881.82,150300,1881.82
2010-01-19,1887.57,1908.81,1887.57,1907.95,163700,1907.95
2010-01-15,1887.93,1895.92,1879.02,1887.57,191700,1887.57
2010-01-14,1885.57,1890.63,1881.60,1887.93,141400,1887.93
2010-01-13,1874.34,1886.41,1870.43,1885.57,163200,1885.57
2010-01-12,1883.02,1883.02,1867.56,1874.34,187800,1874.34
2010-01-11,1872.50,1884.21,1872.50,1883.02,191400,1883.02
2010-01-08,1868.02,1872.50,1859.44,1872.50,164400,1872.50
2010-01-07,1866.92,1871.24,1860.29,1868.02,171900,1868.02
2010-01-06,1859.92,1874.27,1857.86,1866.90,204500,1866.90
2010-01-05,1853.66,1860.05,1847.22,1859.92,165000,1859.92
2010-01-04,1824.95,1856.69,1824.95,1853.66,180500,1853.66
2009-12-31,1823.88,1831.82,1822.23,1824.94,134500,1824.94
2009-12-30,1821.91,1823.92,1801.61,1823.88,201900,1823.88
2009-12-29,1824.35,1831.65,1674.09,1821.90,222600,1821.90
2009-12-28,1824.38,1833.32,1820.21,1824.35,121300,1824.35
2009-12-24,1816.22,1827.12,1816.22,1824.38,61300,1824.38
2009-12-23,1789.33,1819.70,1789.33,1816.22,119200,1816.22
2009-12-22,1781.67,1790.64,1781.50,1789.33,123900,1789.33
2009-12-21,1767.04,1786.71,1767.04,1781.67,150900,1781.67
2009-12-18,1762.11,1776.47,1760.79,1767.04,507100,1767.04
2009-12-17,1787.19,1787.19,1756.96,1762.11,170600,1762.11
2009-12-16,1776.79,1793.09,1776.79,1787.19,138200,1787.19
2009-12-15,1791.60,1791.77,1775.35,1776.79,181400,1776.79
2009-12-14,1779.14,1791.60,1779.14,1791.60,146600,1791.60
2009-12-11,1778.75,1787.88,1774.55,1779.13,112700,1779.13
2009-12-10,1767.88,1787.99,1767.88,1778.76,108900,1778.76
2009-12-09,1759.32,1770.97,1755.52,1767.88,130600,1767.88
2009-12-08,1788.31,1788.31,1753.77,1759.32,181100,1759.32
2009-12-07,1792.48,1796.31,1782.82,1788.31,140500,1788.31
2009-12-04,1787.38,1814.42,1785.07,1792.48,153100,1792.48
2009-12-03,1806.68,1807.18,1787.15,1787.38,171900,1787.38
2009-12-02,1806.10,1814.87,1801.20,1806.68,187800,1806.68
2009-12-01,1762.46,1807.71,1762.46,1806.10,212500,1806.10
2009-11-30,1753.01,1763.60,1749.11,1762.46,258600,1762.46
2009-11-27,1817.25,1817.25,1744.72,1760.78,128500,1760.78
2009-11-25,1799.87,1818.61,1797.69,1817.25,132200,1817.25
2009-11-24,1803.56,1803.56,1783.71,1799.87,110400,1799.87
2009-11-23,1782.07,1813.96,1782.07,1803.56,135500,1803.56
2009-11-20,1805.36,1805.36,1770.76,1782.07,151300,1782.07
2009-11-19,1825.65,1825.65,1782.94,1805.36,129900,1805.36
2009-11-18,1835.32,1835.73,1817.78,1825.65,135900,1825.65
2009-11-17,1835.54,1835.54,1819.27,1835.32,173500,1835.32
2009-11-16,1820.84,1839.36,1819.59,1835.55,197900,1835.55
2009-11-13,1808.87,1821.35,1803.31,1820.84,129300,1820.84
2009-11-12,1822.26,1828.06,1805.54,1808.87,168700,1808.87
2009-11-11,1822.59,1838.81,1817.78,1822.26,139800,1822.26
2009-11-10,1823.88,1824.35,1810.12,1822.59,149600,1822.59
2009-11-09,1788.75,1829.38,1788.75,1823.88,173300,1823.88
2009-11-06,1787.32,1795.69,1779.59,1788.75,130400,1788.75
2009-11-05,1764.19,1793.06,1764.19,1787.31,134700,1787.31
2009-11-04,1754.53,1781.40,1754.53,1764.19,191600,1764.19
2009-11-03,1739.74,1756.26,1718.68,1754.54,192300,1754.54
2009-11-02,1752.23,1753.72,1720.99,1739.75,186400,1739.75
2009-10-30,1771.24,1780.58,1736.51,1752.23,189000,1752.23
2009-10-29,1744.33,1777.19,1744.33,1771.25,191700,1771.25
2009-10-28,1806.59,1806.59,1741.80,1744.33,232800,1744.33
2009-10-27,1802.41,1815.20,1793.98,1806.59,181900,1806.59
2009-10-26,1834.13,1853.11,1799.66,1802.40,212200,1802.40
2009-10-23,1857.05,1860.21,1828.72,1834.13,191100,1834.13
2009-10-22,1857.40,1862.76,1845.82,1857.04,214600,1857.04
2009-10-21,1860.54,1887.23,1856.97,1857.40,270000,1857.40
2009-10-20,1878.84,1881.96,1853.99,1860.55,246900,1860.55
2009-10-19,1860.61,1884.61,1860.17,1878.84,245800,1878.84
2009-10-16,1860.21,1867.37,1852.48,1860.61,250100,1860.61
2009-10-15,1848.93,1863.58,1846.84,1860.21,273500,1860.21
2009-10-14,1821.65,1848.94,1821.65,1848.93,256500,1848.93
2009-10-13,1813.97,1829.50,1810.30,1821.65,221600,1821.65
2009-10-12,1810.64,1823.93,1805.96,1813.97,215700,1813.97
2009-10-09,1818.60,1818.60,1803.54,1810.64,201200,1810.64
2009-10-08,1786.57,1821.49,1786.57,1818.59,224700,1818.59
2009-10-07,1780.81,1788.67,1772.89,1786.57,212500,1786.57
2009-10-06,1764.81,1791.48,1764.81,1780.81,265200,1780.81
2009-10-05,1734.65,1764.84,1730.78,1764.80,198600,1764.80
2009-10-02,1741.40,1741.40,1712.56,1734.65,217500,1734.65
2009-10-01,1778.67,1778.67,1738.72,1741.39,234500,1741.39
2009-09-30,1770.08,1781.34,1749.81,1778.67,238200,1778.67
2009-09-29,1764.11,1773.21,1759.12,1770.08,181900,1770.08
2009-09-28,1744.61,1772.68,1744.61,1764.10,160500,1764.10
2009-09-25,1755.77,1760.03,1706.97,1744.61,158700,1744.61
2009-09-24,1799.35,1799.35,1746.99,1755.77,234000,1755.77
2009-09-23,1803.54,1818.78,1798.85,1799.35,260900,1799.35
2009-09-22,1786.23,1808.71,1786.23,1803.54,242100,1803.54
2009-09-21,1801.19,1801.19,1766.52,1786.27,260300,1786.27
2009-09-18,1814.75,1819.86,1795.95,1801.19,405400,1801.19
2009-09-17,1837.26,1837.30,1809.09,1814.75,282700,1814.75
2009-09-16,1805.12,1828.87,1802.91,1828.86,389900,1828.86
2009-09-15,1788.52,1807.98,1783.08,1805.13,362700,1805.13
2009-09-14,1791.40,1791.40,1774.11,1788.52,304000,1788.52
2009-09-11,1786.99,1806.35,1784.56,1791.40,335200,1791.40
2009-09-10,1750.63,1786.98,1750.37,1786.98,244800,1786.98
2009-09-09,1742.63,1761.39,1742.63,1750.63,246800,1750.63
2009-09-08,1719.69,1749.99,1719.69,1742.61,248100,1742.61
2009-09-04,1690.59,1720.45,1690.59,1719.69,241900,1719.69
2009-09-03,1684.72,1694.83,1682.27,1690.59,257800,1690.59
2009-09-02,1662.94,1689.57,1657.00,1684.72,309200,1684.72
2009-09-01,1670.65,1696.93,1656.23,1662.95,265100,1662.95
2009-08-31,1686.04,1686.04,1659.07,1670.65,317000,1670.65
2009-08-28,1692.47,1703.10,1679.79,1686.04,242300,1686.04
